oppose,v.,反对,[əˈpəʊz],,,,,,,,,,<oppose><v.><[əˈpəʊz]><反对>,,,"""oppose"",","""<oppose><v.><[əˈpəʊz]><反对>""",,,,"(""oppose"",""<oppose><v.><[əˈpəʊz]><反对>""),","(""oppose"",""<oppose><v.><[əˈpəʊz]><反对>""),"
opposite,adj.,反面的,[ˈɒpəzɪt;ˈɒpəsɪt],,,,,,,,,,<opposite><adj.><[ˈɒpəzɪt;ˈɒpəsɪt]><反面的>,,,"""opposite"",","""<opposite><adj.><[ˈɒpəzɪt;ˈɒpəsɪt]><反面的>""",,,,"(""opposite"",""<opposite><adj.><[ˈɒpəzɪt;ˈɒpəsɪt]><反面的>""),","(""opposite"",""<opposite><adj.><[ˈɒpəzɪt;ˈɒpəsɪt]><反面的>""),"
optical,adj.,"视觉的,光学的",[ˈɒptɪkl],,,,,,,,,,"<optical><adj.><[ˈɒptɪkl]><视觉的,光学的>",,,"""optical"",","""<optical><adj.><[ˈɒptɪkl]><视觉的,光学的>""",,,,"(""optical"",""<optical><adj.><[ˈɒptɪkl]><视觉的,光学的>""),","(""optical"",""<optical><adj.><[ˈɒptɪkl]><视觉的,光学的>""),"
optimistic,adj.,乐观主义的,[ˌɒptɪˈmɪstɪk],,,,,,,,,,<optimistic><adj.><[ˌɒptɪˈmɪstɪk]><乐观主义的>,,,"""optimistic"",","""<optimistic><adj.><[ˌɒptɪˈmɪstɪk]><乐观主义的>""",,,,"(""optimistic"",""<optimistic><adj.><[ˌɒptɪˈmɪstɪk]><乐观主义的>""),","(""optimistic"",""<optimistic><adj.><[ˌɒptɪˈmɪstɪk]><乐观主义的>""),"
option,n.,选择,[ˈɒpʃn],,,,,,,,,,<option><n.><[ˈɒpʃn]><选择>,,,"""option"",","""<option><n.><[ˈɒpʃn]><选择>""",,,,"(""option"",""<option><n.><[ˈɒpʃn]><选择>""),","(""option"",""<option><n.><[ˈɒpʃn]><选择>""),"
optional,adj.,可供选择的,[ˈɒpʃənl],,,,,,,,,,<optional><adj.><[ˈɒpʃənl]><可供选择的>,,,"""optional"",","""<optional><adj.><[ˈɒpʃənl]><可供选择的>""",,,,"(""optional"",""<optional><adj.><[ˈɒpʃənl]><可供选择的>""),","(""optional"",""<optional><adj.><[ˈɒpʃənl]><可供选择的>""),"
or,conj.,"或者,但是",[ɔː(r)],,,,,,,,,,"<or><conj.><[ɔː(r)]><或者,但是>",,,"""or"",","""<or><conj.><[ɔː(r)]><或者,但是>""",,,,"(""or"",""<or><conj.><[ɔː(r)]><或者,但是>""),","(""or"",""<or><conj.><[ɔː(r)]><或者,但是>""),"
oral,adj.,"口头的,口腔的",[ˈɔːrəl],,,,,,,,,,"<oral><adj.><[ˈɔːrəl]><口头的,口腔的>",,,"""oral"",","""<oral><adj.><[ˈɔːrəl]><口头的,口腔的>""",,,,"(""oral"",""<oral><adj.><[ˈɔːrəl]><口头的,口腔的>""),","(""oral"",""<oral><adj.><[ˈɔːrəl]><口头的,口腔的>""),"
orange,n.,橙子,[ˈɒrɪndʒ],,,,,,,,,,<orange><n.><[ˈɒrɪndʒ]><橙子>,,,"""orange"",","""<orange><n.><[ˈɒrɪndʒ]><橙子>""",,,,"(""orange"",""<orange><n.><[ˈɒrɪndʒ]><橙子>""),","(""orange"",""<orange><n.><[ˈɒrɪndʒ]><橙子>""),"
orbit,n.,轨道,[ˈɔːbɪt],,,,,,,,,,<orbit><n.><[ˈɔːbɪt]><轨道>,,,"""orbit"",","""<orbit><n.><[ˈɔːbɪt]><轨道>""",,,,"(""orbit"",""<orbit><n.><[ˈɔːbɪt]><轨道>""),","(""orbit"",""<orbit><n.><[ˈɔːbɪt]><轨道>""),"
orchestra,n.,管弦乐队,[ˈɔːkɪstrə],,,,,,,,,,<orchestra><n.><[ˈɔːkɪstrə]><管弦乐队>,,,"""orchestra"",","""<orchestra><n.><[ˈɔːkɪstrə]><管弦乐队>""",,,,"(""orchestra"",""<orchestra><n.><[ˈɔːkɪstrə]><管弦乐队>""),","(""orchestra"",""<orchestra><n.><[ˈɔːkɪstrə]><管弦乐队>""),"
order,n.,"次序,命令",[ˈɔːdə(r)],,,,,,,,,,"<order><n.><[ˈɔːdə(r)]><次序,命令>",,,"""order"",","""<order><n.><[ˈɔːdə(r)]><次序,命令>""",,,,"(""order"",""<order><n.><[ˈɔːdə(r)]><次序,命令>""),","(""order"",""<order><n.><[ˈɔːdə(r)]><次序,命令>""),"
orderly,adj.,有次序的,[ˈɔːdəli],,,,,,,,,,<orderly><adj.><[ˈɔːdəli]><有次序的>,,,"""orderly"",","""<orderly><adj.><[ˈɔːdəli]><有次序的>""",,,,"(""orderly"",""<orderly><adj.><[ˈɔːdəli]><有次序的>""),","(""orderly"",""<orderly><adj.><[ˈɔːdəli]><有次序的>""),"
ordinary,adj.,一般的,[ˈɔːdnri],,,,,,,,,,<ordinary><adj.><[ˈɔːdnri]><一般的>,,,"""ordinary"",","""<ordinary><adj.><[ˈɔːdnri]><一般的>""",,,,"(""ordinary"",""<ordinary><adj.><[ˈɔːdnri]><一般的>""),","(""ordinary"",""<ordinary><adj.><[ˈɔːdnri]><一般的>""),"
ore,n.,"矿石,矿",[ɔː(r)],,,,,,,,,,"<ore><n.><[ɔː(r)]><矿石,矿>",,,"""ore"",","""<ore><n.><[ɔː(r)]><矿石,矿>""",,,,"(""ore"",""<ore><n.><[ɔː(r)]><矿石,矿>""),","(""ore"",""<ore><n.><[ɔː(r)]><矿石,矿>""),"
organ,n.,器官,[ˈɔːɡən],,,,,,,,,,<organ><n.><[ˈɔːɡən]><器官>,,,"""organ"",","""<organ><n.><[ˈɔːɡən]><器官>""",,,,"(""organ"",""<organ><n.><[ˈɔːɡən]><器官>""),","(""organ"",""<organ><n.><[ˈɔːɡən]><器官>""),"
organic,adj.,有机体的,[ɔːˈɡænɪk],,,,,,,,,,<organic><adj.><[ɔːˈɡænɪk]><有机体的>,,,"""organic"",","""<organic><adj.><[ɔːˈɡænɪk]><有机体的>""",,,,"(""organic"",""<organic><adj.><[ɔːˈɡænɪk]><有机体的>""),","(""organic"",""<organic><adj.><[ɔːˈɡænɪk]><有机体的>""),"
organism,n.,有机体,[ˈɔːɡənɪzəm],,,,,,,,,,<organism><n.><[ˈɔːɡənɪzəm]><有机体>,,,"""organism"",","""<organism><n.><[ˈɔːɡənɪzəm]><有机体>""",,,,"(""organism"",""<organism><n.><[ˈɔːɡənɪzəm]><有机体>""),","(""organism"",""<organism><n.><[ˈɔːɡənɪzəm]><有机体>""),"
organization,n.,组织,[ˌɔːɡənaɪˈzeɪʃn],,,,,,,,,,<organization><n.><[ˌɔːɡənaɪˈzeɪʃn]><组织>,,,"""organization"",","""<organization><n.><[ˌɔːɡənaɪˈzeɪʃn]><组织>""",,,,"(""organization"",""<organization><n.><[ˌɔːɡənaɪˈzeɪʃn]><组织>""),","(""organization"",""<organization><n.><[ˌɔːɡənaɪˈzeɪʃn]><组织>""),"
organisation,n.,组织,"[,ɔːɡənaɪ'zeɪʃən]",,,,,,,,,,"<organisation><n.><[,ɔːɡənaɪ'zeɪʃən]><组织>",,,"""organisation"",","""<organisation><n.><[,ɔːɡənaɪ'zeɪʃən]><组织>""",,,,"(""organisation"",""<organisation><n.><[,ɔːɡənaɪ'zeɪʃən]><组织>""),","(""organisation"",""<organisation><n.><[,ɔːɡənaɪ'zeɪʃən]><组织>""),"
organize,v.,组织,[ˈɔːɡənaɪz],,,,,,,,,,<organize><v.><[ˈɔːɡənaɪz]><组织>,,,"""organize"",","""<organize><v.><[ˈɔːɡənaɪz]><组织>""",,,,"(""organize"",""<organize><v.><[ˈɔːɡənaɪz]><组织>""),","(""organize"",""<organize><v.><[ˈɔːɡənaɪz]><组织>""),"
organise,v.,组织,['ɔːɡənaɪz],,,,,,,,,,<organise><v.><['ɔːɡənaɪz]><组织>,,,"""organise"",","""<organise><v.><['ɔːɡənaɪz]><组织>""",,,,"(""organise"",""<organise><v.><['ɔːɡənaɪz]><组织>""),","(""organise"",""<organise><v.><['ɔːɡənaɪz]><组织>""),"
origin,n.,起源,[ˈɒrɪdʒɪn],,,,,,,,,,<origin><n.><[ˈɒrɪdʒɪn]><起源>,,,"""origin"",","""<origin><n.><[ˈɒrɪdʒɪn]><起源>""",,,,"(""origin"",""<origin><n.><[ˈɒrɪdʒɪn]><起源>""),","(""origin"",""<origin><n.><[ˈɒrɪdʒɪn]><起源>""),"
original,adj.,"起初的,原始的",[əˈrɪdʒənl],,,,,,,,,,"<original><adj.><[əˈrɪdʒənl]><起初的,原始的>",,,"""original"",","""<original><adj.><[əˈrɪdʒənl]><起初的,原始的>""",,,,"(""original"",""<original><adj.><[əˈrɪdʒənl]><起初的,原始的>""),","(""original"",""<original><adj.><[əˈrɪdʒənl]><起初的,原始的>""),"
other,adj.,其他的,[ˈʌðə(r)],,,,,,,,,,<other><adj.><[ˈʌðə(r)]><其他的>,,,"""other"",","""<other><adj.><[ˈʌðə(r)]><其他的>""",,,,"(""other"",""<other><adj.><[ˈʌðə(r)]><其他的>""),","(""other"",""<other><adj.><[ˈʌðə(r)]><其他的>""),"
otherwise,conj.,另外;否则,[ˈʌðəwaɪz],,,,,,,,,,<otherwise><conj.><[ˈʌðəwaɪz]><另外;否则>,,,"""otherwise"",","""<otherwise><conj.><[ˈʌðəwaɪz]><另外;否则>""",,,,"(""otherwise"",""<otherwise><conj.><[ˈʌðəwaɪz]><另外;否则>""),","(""otherwise"",""<otherwise><conj.><[ˈʌðəwaɪz]><另外;否则>""),"
ounce,n.,盎司,[aʊns],,,,,,,,,,<ounce><n.><[aʊns]><盎司>,,,"""ounce"",","""<ounce><n.><[aʊns]><盎司>""",,,,"(""ounce"",""<ounce><n.><[aʊns]><盎司>""),","(""ounce"",""<ounce><n.><[aʊns]><盎司>""),"
our,adj.,我们的,[ɑː(r);ˈaʊə(r)],,,,,,,,,,<our><adj.><[ɑː(r);ˈaʊə(r)]><我们的>,,,"""our"",","""<our><adj.><[ɑː(r);ˈaʊə(r)]><我们的>""",,,,"(""our"",""<our><adj.><[ɑː(r);ˈaʊə(r)]><我们的>""),","(""our"",""<our><adj.><[ɑː(r);ˈaʊə(r)]><我们的>""),"
ours,pron.,我们的,[ɑːz;ˈaʊəz],,,,,,,,,,<ours><pron.><[ɑːz;ˈaʊəz]><我们的>,,,"""ours"",","""<ours><pron.><[ɑːz;ˈaʊəz]><我们的>""",,,,"(""ours"",""<ours><pron.><[ɑːz;ˈaʊəz]><我们的>""),","(""ours"",""<ours><pron.><[ɑːz;ˈaʊəz]><我们的>""),"
ourselves,pron.,我们自己,[ɑːˈselvz;ˌaʊəˈselvz],,,,,,,,,,<ourselves><pron.><[ɑːˈselvz;ˌaʊəˈselvz]><我们自己>,,,"""ourselves"",","""<ourselves><pron.><[ɑːˈselvz;ˌaʊəˈselvz]><我们自己>""",,,,"(""ourselves"",""<ourselves><pron.><[ɑːˈselvz;ˌaʊəˈselvz]><我们自己>""),","(""ourselves"",""<ourselves><pron.><[ɑːˈselvz;ˌaʊəˈselvz]><我们自己>""),"
out,adv.,向外,[aʊt],,,,,,,,,,<out><adv.><[aʊt]><向外>,,,"""out"",","""<out><adv.><[aʊt]><向外>""",,,,"(""out"",""<out><adv.><[aʊt]><向外>""),","(""out"",""<out><adv.><[aʊt]><向外>""),"
outcome,n.,结果,[ˈaʊtkʌm],,,,,,,,,,<outcome><n.><[ˈaʊtkʌm]><结果>,,,"""outcome"",","""<outcome><n.><[ˈaʊtkʌm]><结果>""",,,,"(""outcome"",""<outcome><n.><[ˈaʊtkʌm]><结果>""),","(""outcome"",""<outcome><n.><[ˈaʊtkʌm]><结果>""),"
outdoor,adj.,门外的,[ˈaʊtdɔː(r)],,,,,,,,,,<outdoor><adj.><[ˈaʊtdɔː(r)]><门外的>,,,"""outdoor"",","""<outdoor><adj.><[ˈaʊtdɔː(r)]><门外的>""",,,,"(""outdoor"",""<outdoor><adj.><[ˈaʊtdɔː(r)]><门外的>""),","(""outdoor"",""<outdoor><adj.><[ˈaʊtdɔː(r)]><门外的>""),"
outer,adj.,外部的,[ˈaʊtə(r)],,,,,,,,,,<outer><adj.><[ˈaʊtə(r)]><外部的>,,,"""outer"",","""<outer><adj.><[ˈaʊtə(r)]><外部的>""",,,,"(""outer"",""<outer><adj.><[ˈaʊtə(r)]><外部的>""),","(""outer"",""<outer><adj.><[ˈaʊtə(r)]><外部的>""),"
outlet,n.,出口,[ˈaʊtlet],,,,,,,,,,<outlet><n.><[ˈaʊtlet]><出口>,,,"""outlet"",","""<outlet><n.><[ˈaʊtlet]><出口>""",,,,"(""outlet"",""<outlet><n.><[ˈaʊtlet]><出口>""),","(""outlet"",""<outlet><n.><[ˈaʊtlet]><出口>""),"
outline,n.,纲要,[ˈaʊtlaɪn],,,,,,,,,,<outline><n.><[ˈaʊtlaɪn]><纲要>,,,"""outline"",","""<outline><n.><[ˈaʊtlaɪn]><纲要>""",,,,"(""outline"",""<outline><n.><[ˈaʊtlaɪn]><纲要>""),","(""outline"",""<outline><n.><[ˈaʊtlaɪn]><纲要>""),"
outlook,n.,"观点,见解",[ˈaʊtlʊk],,,,,,,,,,"<outlook><n.><[ˈaʊtlʊk]><观点,见解>",,,"""outlook"",","""<outlook><n.><[ˈaʊtlʊk]><观点,见解>""",,,,"(""outlook"",""<outlook><n.><[ˈaʊtlʊk]><观点,见解>""),","(""outlook"",""<outlook><n.><[ˈaʊtlʊk]><观点,见解>""),"
output,n.,产量,[ˈaʊtpʊt],,,,,,,,,,<output><n.><[ˈaʊtpʊt]><产量>,,,"""output"",","""<output><n.><[ˈaʊtpʊt]><产量>""",,,,"(""output"",""<output><n.><[ˈaʊtpʊt]><产量>""),","(""output"",""<output><n.><[ˈaʊtpʊt]><产量>""),"
outset,n.,开始,[ˈaʊtset],,,,,,,,,,<outset><n.><[ˈaʊtset]><开始>,,,"""outset"",","""<outset><n.><[ˈaʊtset]><开始>""",,,,"(""outset"",""<outset><n.><[ˈaʊtset]><开始>""),","(""outset"",""<outset><n.><[ˈaʊtset]><开始>""),"
outside,adv.,在外面,[ˌaʊtˈsaɪd],,,,,,,,,,<outside><adv.><[ˌaʊtˈsaɪd]><在外面>,,,"""outside"",","""<outside><adv.><[ˌaʊtˈsaɪd]><在外面>""",,,,"(""outside"",""<outside><adv.><[ˌaʊtˈsaɪd]><在外面>""),","(""outside"",""<outside><adv.><[ˌaʊtˈsaɪd]><在外面>""),"
outstanding,adj.,突出的,[aʊtˈstændɪŋ],,,,,,,,,,<outstanding><adj.><[aʊtˈstændɪŋ]><突出的>,,,"""outstanding"",","""<outstanding><adj.><[aʊtˈstændɪŋ]><突出的>""",,,,"(""outstanding"",""<outstanding><adj.><[aʊtˈstændɪŋ]><突出的>""),","(""outstanding"",""<outstanding><adj.><[aʊtˈstændɪŋ]><突出的>""),"
outward,adj.,向外的,[ˈaʊtwəd],,,,,,,,,,<outward><adj.><[ˈaʊtwəd]><向外的>,,,"""outward"",","""<outward><adj.><[ˈaʊtwəd]><向外的>""",,,,"(""outward"",""<outward><adj.><[ˈaʊtwəd]><向外的>""),","(""outward"",""<outward><adj.><[ˈaʊtwəd]><向外的>""),"
oval,adj.,椭圆形的,[ˈəʊvl],,,,,,,,,,<oval><adj.><[ˈəʊvl]><椭圆形的>,,,"""oval"",","""<oval><adj.><[ˈəʊvl]><椭圆形的>""",,,,"(""oval"",""<oval><adj.><[ˈəʊvl]><椭圆形的>""),","(""oval"",""<oval><adj.><[ˈəʊvl]><椭圆形的>""),"
oven,n.,烤箱,[ˈʌvn],,,,,,,,,,<oven><n.><[ˈʌvn]><烤箱>,,,"""oven"",","""<oven><n.><[ˈʌvn]><烤箱>""",,,,"(""oven"",""<oven><n.><[ˈʌvn]><烤箱>""),","(""oven"",""<oven><n.><[ˈʌvn]><烤箱>""),"
over,prep.,在···上方,[ˈəʊvə(r)],,,,,,,,,,<over><prep.><[ˈəʊvə(r)]><在···上方>,,,"""over"",","""<over><prep.><[ˈəʊvə(r)]><在···上方>""",,,,"(""over"",""<over><prep.><[ˈəʊvə(r)]><在···上方>""),","(""over"",""<over><prep.><[ˈəʊvə(r)]><在···上方>""),"
overall,adj.,总体的,['əʊvərɔːl],,,,,,,,,,<overall><adj.><['əʊvərɔːl]><总体的>,,,"""overall"",","""<overall><adj.><['əʊvərɔːl]><总体的>""",,,,"(""overall"",""<overall><adj.><['əʊvərɔːl]><总体的>""),","(""overall"",""<overall><adj.><['əʊvərɔːl]><总体的>""),"
overcoat,n.,大衣,[ˈəʊvəkəʊt],,,,,,,,,,<overcoat><n.><[ˈəʊvəkəʊt]><大衣>,,,"""overcoat"",","""<overcoat><n.><[ˈəʊvəkəʊt]><大衣>""",,,,"(""overcoat"",""<overcoat><n.><[ˈəʊvəkəʊt]><大衣>""),","(""overcoat"",""<overcoat><n.><[ˈəʊvəkəʊt]><大衣>""),"
overcome,v.,克服,[ˌəʊvəˈkʌm],,,,,,,,,,<overcome><v.><[ˌəʊvəˈkʌm]><克服>,,,"""overcome"",","""<overcome><v.><[ˌəʊvəˈkʌm]><克服>""",,,,"(""overcome"",""<overcome><v.><[ˌəʊvəˈkʌm]><克服>""),","(""overcome"",""<overcome><v.><[ˌəʊvəˈkʌm]><克服>""),"
overhead,adv.,在头顶上的,[əʊvə'hed],,,,,,,,,,<overhead><adv.><[əʊvə'hed]><在头顶上的>,,,"""overhead"",","""<overhead><adv.><[əʊvə'hed]><在头顶上的>""",,,,"(""overhead"",""<overhead><adv.><[əʊvə'hed]><在头顶上的>""),","(""overhead"",""<overhead><adv.><[əʊvə'hed]><在头顶上的>""),"
overlook,v.,忽视,[ˌəʊvəˈlʊk],,,,,,,,,,<overlook><v.><[ˌəʊvəˈlʊk]><忽视>,,,"""overlook"",","""<overlook><v.><[ˌəʊvəˈlʊk]><忽视>""",,,,"(""overlook"",""<overlook><v.><[ˌəʊvəˈlʊk]><忽视>""),","(""overlook"",""<overlook><v.><[ˌəʊvəˈlʊk]><忽视>""),"
overnight,adv.,"突然,一夜之间",[ˌəʊvəˈnaɪt],,,,,,,,,,"<overnight><adv.><[ˌəʊvəˈnaɪt]><突然,一夜之间>",,,"""overnight"",","""<overnight><adv.><[ˌəʊvəˈnaɪt]><突然,一夜之间>""",,,,"(""overnight"",""<overnight><adv.><[ˌəʊvəˈnaɪt]><突然,一夜之间>""),","(""overnight"",""<overnight><adv.><[ˌəʊvəˈnaɪt]><突然,一夜之间>""),"
overseas,adj.,海外的,[ˌəʊvəˈsiːz],,,,,,,,,,<overseas><adj.><[ˌəʊvəˈsiːz]><海外的>,,,"""overseas"",","""<overseas><adj.><[ˌəʊvəˈsiːz]><海外的>""",,,,"(""overseas"",""<overseas><adj.><[ˌəʊvəˈsiːz]><海外的>""),","(""overseas"",""<overseas><adj.><[ˌəʊvəˈsiːz]><海外的>""),"
overtake,v.,超过,[ˌəʊvəˈteɪk],,,,,,,,,,<overtake><v.><[ˌəʊvəˈteɪk]><超过>,,,"""overtake"",","""<overtake><v.><[ˌəʊvəˈteɪk]><超过>""",,,,"(""overtake"",""<overtake><v.><[ˌəʊvəˈteɪk]><超过>""),","(""overtake"",""<overtake><v.><[ˌəʊvəˈteɪk]><超过>""),"
owe,v.,欠···债,[əʊ],,,,,,,,,,<owe><v.><[əʊ]><欠···债>,,,"""owe"",","""<owe><v.><[əʊ]><欠···债>""",,,,"(""owe"",""<owe><v.><[əʊ]><欠···债>""),","(""owe"",""<owe><v.><[əʊ]><欠···债>""),"
owing,adj.,欠着的;应把···归功于,[ˈəʊɪŋ],,,,,,,,,,<owing><adj.><[ˈəʊɪŋ]><欠着的;应把···归功于>,,,"""owing"",","""<owing><adj.><[ˈəʊɪŋ]><欠着的;应把···归功于>""",,,,"(""owing"",""<owing><adj.><[ˈəʊɪŋ]><欠着的;应把···归功于>""),","(""owing"",""<owing><adj.><[ˈəʊɪŋ]><欠着的;应把···归功于>""),"
own,v.,拥有,[əʊn],,,,,,,,,,<own><v.><[əʊn]><拥有>,,,"""own"",","""<own><v.><[əʊn]><拥有>""",,,,"(""own"",""<own><v.><[əʊn]><拥有>""),","(""own"",""<own><v.><[əʊn]><拥有>""),"
owner,n.,"拥有者,主人",[ˈəʊnə(r)],,,,,,,,,,"<owner><n.><[ˈəʊnə(r)]><拥有者,主人>",,,"""owner"",","""<owner><n.><[ˈəʊnə(r)]><拥有者,主人>""",,,,"(""owner"",""<owner><n.><[ˈəʊnə(r)]><拥有者,主人>""),","(""owner"",""<owner><n.><[ˈəʊnə(r)]><拥有者,主人>""),"
ownership,n.,拥有,[ˈəʊnəʃɪp],,,,,,,,,,<ownership><n.><[ˈəʊnəʃɪp]><拥有>,,,"""ownership"",","""<ownership><n.><[ˈəʊnəʃɪp]><拥有>""",,,,"(""ownership"",""<ownership><n.><[ˈəʊnəʃɪp]><拥有>""),","(""ownership"",""<ownership><n.><[ˈəʊnəʃɪp]><拥有>""),"
ox,n.,牛,[ɒks],,,,,,,,,,<ox><n.><[ɒks]><牛>,,,"""ox"",","""<ox><n.><[ɒks]><牛>""",,,,"(""ox"",""<ox><n.><[ɒks]><牛>""),","(""ox"",""<ox><n.><[ɒks]><牛>""),"
oxygen,n.,氧气,[ˈɒksɪdʒən],,,,,,,,,,<oxygen><n.><[ˈɒksɪdʒən]><氧气>,,,"""oxygen"",","""<oxygen><n.><[ˈɒksɪdʒən]><氧气>""",,,,"(""oxygen"",""<oxygen><n.><[ˈɒksɪdʒən]><氧气>""),","(""oxygen"",""<oxygen><n.><[ˈɒksɪdʒən]><氧气>""),"
pace,n.,步伐,[peɪs],,,,,,,,,,<pace><n.><[peɪs]><步伐>,,,"""pace"",","""<pace><n.><[peɪs]><步伐>""",,,,"(""pace"",""<pace><n.><[peɪs]><步伐>""),","(""pace"",""<pace><n.><[peɪs]><步伐>""),"
pack,v.,包装,[pæk],,,,,,,,,,<pack><v.><[pæk]><包装>,,,"""pack"",","""<pack><v.><[pæk]><包装>""",,,,"(""pack"",""<pack><v.><[pæk]><包装>""),","(""pack"",""<pack><v.><[pæk]><包装>""),"
package,n.,包裹📦,[ˈpækɪdʒ],,,,,,,,,,<package><n.><[ˈpækɪdʒ]><包裹📦>,,,"""package"",","""<package><n.><[ˈpækɪdʒ]><包裹📦>""",,,,"(""package"",""<package><n.><[ˈpækɪdʒ]><包裹📦>""),","(""package"",""<package><n.><[ˈpækɪdʒ]><包裹📦>""),"
packet,n.,"小包,小盒;数据包",[ˈpækɪt],,,,,,,,,,"<packet><n.><[ˈpækɪt]><小包,小盒;数据包>",,,"""packet"",","""<packet><n.><[ˈpækɪt]><小包,小盒;数据包>""",,,,"(""packet"",""<packet><n.><[ˈpækɪt]><小包,小盒;数据包>""),","(""packet"",""<packet><n.><[ˈpækɪt]><小包,小盒;数据包>""),"
pad,n.,垫子,[pæd],,,,,,,,,,<pad><n.><[pæd]><垫子>,,,"""pad"",","""<pad><n.><[pæd]><垫子>""",,,,"(""pad"",""<pad><n.><[pæd]><垫子>""),","(""pad"",""<pad><n.><[pæd]><垫子>""),"
page,n.,页码,[peɪdʒ],,,,,,,,,,<page><n.><[peɪdʒ]><页码>,,,"""page"",","""<page><n.><[peɪdʒ]><页码>""",,,,"(""page"",""<page><n.><[peɪdʒ]><页码>""),","(""page"",""<page><n.><[peɪdʒ]><页码>""),"
painful,adj.,痛苦的,[ˈpeɪnfl],,,,,,,,,,<painful><adj.><[ˈpeɪnfl]><痛苦的>,,,"""painful"",","""<painful><adj.><[ˈpeɪnfl]><痛苦的>""",,,,"(""painful"",""<painful><adj.><[ˈpeɪnfl]><痛苦的>""),","(""painful"",""<painful><adj.><[ˈpeɪnfl]><痛苦的>""),"
paint,n.,颜料;油漆,[peɪnt],,,,,,,,,,<paint><n.><[peɪnt]><颜料;油漆>,,,"""paint"",","""<paint><n.><[peɪnt]><颜料;油漆>""",,,,"(""paint"",""<paint><n.><[peɪnt]><颜料;油漆>""),","(""paint"",""<paint><n.><[peɪnt]><颜料;油漆>""),"
painter,n.,画家,[ˈpeɪntə(r)],,,,,,,,,,<painter><n.><[ˈpeɪntə(r)]><画家>,,,"""painter"",","""<painter><n.><[ˈpeɪntə(r)]><画家>""",,,,"(""painter"",""<painter><n.><[ˈpeɪntə(r)]><画家>""),","(""painter"",""<painter><n.><[ˈpeɪntə(r)]><画家>""),"
painting,n.,绘画🎨,[ˈpeɪntɪŋ],,,,,,,,,,<painting><n.><[ˈpeɪntɪŋ]><绘画🎨>,,,"""painting"",","""<painting><n.><[ˈpeɪntɪŋ]><绘画🎨>""",,,,"(""painting"",""<painting><n.><[ˈpeɪntɪŋ]><绘画🎨>""),","(""painting"",""<painting><n.><[ˈpeɪntɪŋ]><绘画🎨>""),"
pair,n.,"一双,一对",[peə(r)],,,,,,,,,,"<pair><n.><[peə(r)]><一双,一对>",,,"""pair"",","""<pair><n.><[peə(r)]><一双,一对>""",,,,"(""pair"",""<pair><n.><[peə(r)]><一双,一对>""),","(""pair"",""<pair><n.><[peə(r)]><一双,一对>""),"
palace,n.,宫殿,[ˈpæləs],,,,,,,,,,<palace><n.><[ˈpæləs]><宫殿>,,,"""palace"",","""<palace><n.><[ˈpæləs]><宫殿>""",,,,"(""palace"",""<palace><n.><[ˈpæləs]><宫殿>""),","(""palace"",""<palace><n.><[ˈpæləs]><宫殿>""),"
pale,adj.,苍白的,[peɪl],,,,,,,,,,<pale><adj.><[peɪl]><苍白的>,,,"""pale"",","""<pale><adj.><[peɪl]><苍白的>""",,,,"(""pale"",""<pale><adj.><[peɪl]><苍白的>""),","(""pale"",""<pale><adj.><[peɪl]><苍白的>""),"
palm,n.,手掌🖐️,[pɑːm],,,,,,,,,,<palm><n.><[pɑːm]><手掌🖐️>,,,"""palm"",","""<palm><n.><[pɑːm]><手掌🖐️>""",,,,"(""palm"",""<palm><n.><[pɑːm]><手掌🖐️>""),","(""palm"",""<palm><n.><[pɑːm]><手掌🖐️>""),"
pan,n.,平底锅🍳,[pæn],,,,,,,,,,<pan><n.><[pæn]><平底锅🍳>,,,"""pan"",","""<pan><n.><[pæn]><平底锅🍳>""",,,,"(""pan"",""<pan><n.><[pæn]><平底锅🍳>""),","(""pan"",""<pan><n.><[pæn]><平底锅🍳>""),"
paper,n.,"纸张,论文",[ˈpeɪpə(r)],,,,,,,,,,"<paper><n.><[ˈpeɪpə(r)]><纸张,论文>",,,"""paper"",","""<paper><n.><[ˈpeɪpə(r)]><纸张,论文>""",,,,"(""paper"",""<paper><n.><[ˈpeɪpə(r)]><纸张,论文>""),","(""paper"",""<paper><n.><[ˈpeɪpə(r)]><纸张,论文>""),"
parade,n.&v.,"游行,行进",[pəˈreɪd],,,,,,,,,,"<parade><n.&v.><[pəˈreɪd]><游行,行进>",,,"""parade"",","""<parade><n.&v.><[pəˈreɪd]><游行,行进>""",,,,"(""parade"",""<parade><n.&v.><[pəˈreɪd]><游行,行进>""),","(""parade"",""<parade><n.&v.><[pəˈreɪd]><游行,行进>""),"
paragraph,n.,段落,[ˈpærəɡrɑːf],,,,,,,,,,<paragraph><n.><[ˈpærəɡrɑːf]><段落>,,,"""paragraph"",","""<paragraph><n.><[ˈpærəɡrɑːf]><段落>""",,,,"(""paragraph"",""<paragraph><n.><[ˈpærəɡrɑːf]><段落>""),","(""paragraph"",""<paragraph><n.><[ˈpærəɡrɑːf]><段落>""),"
