efficiency,n.,效率,[ɪˈfɪʃnsi],,,,,
efficient,adj.,高效的,[ɪˈfɪʃnt],,,,,
effort,n.,努力,[ˈefət],,,,,
egg,n.,鸡蛋🥚,[eɡ],,,,,
eight,num.,八8⃣️,[eɪt],,,,,
eighteen,num.,十八,[ˌeɪˈtiːn],,,,,
eighth,num.,八十,[eɪtθ],,,,,
either,adj.&pron.&conj.,任一的;随便任一个;也，又,[ˈaɪðə(r);ˈiːðə(r)],,,,,
elbow,n.,胳膊肘,[ˈelbəʊ],,,,,
elder,adj.,年长的,[ˈeldə(r)],,,,,
elderly,adj.,年龄较大的,[ˈeldəli],,,,,
elect,v.,选举,[ɪˈlekt],,,,,
election,n.,竞选,[ɪˈlekʃn],,,,,
electric,adj.,电的,[ɪˈlektrɪk],,,,,
electrical,adj.,与电有关的,[ɪˈlektrɪkl],,,,,
electricity,n.,电,[ɪˌlekˈtrɪsəti],,,,,
electron,n.,电子,[ɪˈlektrɒn],,,,,
electronic,adj.,电子的,[ɪˌlekˈtrɒnɪk],,,,,
elegant,adj.,优雅的,[ˈelɪɡənt],,,,,
element,n.,元素,[ˈelɪmənt],,,,,
elementary,adj.,初级的,[ˌelɪˈmentri],,,,,
elephant,n.,大象🐘,[ˈelɪfənt],,,,,
elevator,n.,电梯,[ˈelɪveɪtə(r)],,,,,
eleven,num.,十一,[ɪˈlevn],,,,,
else,adj.&adv.,其他的;另外，其他,[els],,,,,
elsewhere,adv.,在别处,[ˌelsˈweə(r)],,,,,
embarrass,v.,使尴尬,[ɪmˈbærəs],,,,,
embassy,n.,大使馆,[ˈembəsi],,,,,
emergency,n.,紧急情况,[ɪˈmɜːdʒənsi],,,,,
emotion,n.,情感,[ɪˈməʊʃn],,,,,
emotional,adj.,情感的,[ɪˈməʊʃənl],,,,,
emperor,n.,皇帝,[ˈempərə(r)],,,,,
emphasis,n.,重点,[ˈemfəsɪs],,,,,
emphasize/-ise,v.,强调,[ˈemfəsaɪz],,,,,
empire,n.,帝国,[ˈempaɪə(r)],,,,,
employee,n.,雇员,[ɪmˈplɔɪiː],,,,,
employer,n.,雇主,[ɪmˈplɔɪə(r)],,,,,
employment,n.,就业,[ɪmˈplɔɪmənt],,,,,
employ,v.,雇佣,[ɪmˈplɔɪ],,,,,
empty,adj.,空的,[ˈempti],,,,,
enable,v.,能够,[ɪˈneɪbl],,,,,
enclose,v.,圈起，装入,[ɪnˈkləʊz],,,,,
encounter,v.,遇到,[ɪnˈkaʊntə(r)],,,,,
encourage,v.,激励,[ɪnˈkʌrɪdʒ],,,,,
end,n.&v.,末端，尽头;结束🔚，终结,[end],,,,,
ending,n.,结尾，结局,[ˈendɪŋ],,,,,
endless,adj.,无尽的,[ˈendləs],,,,,
endure,v.,忍受,[ɪnˈdjʊə(r)],,,,,
enemy,n.,敌人,[ˈenəmi],,,,,
energy,n.,能量,[ˈenədʒi],,,,,
enforce,v.,执行,[ɪnˈfɔːs],,,,,
engage,v.,从事，着手,[ɪnˈɡeɪdʒ],,,,,
engine,n.,发动机,[ˈendʒɪn],,,,,
engineer,n.,工程师,[ˌendʒɪˈnɪə(r)],,,,,
enjoy,v.,喜欢,[ɪnˈdʒɔɪ],,,,,
enlarge,v.,扩大,[ɪnˈlɑːdʒ],,,,,
enormous,adj.,巨大的,[ɪˈnɔːməs],,,,,
enough,adj.,足够的,[ɪˈnʌf],,,,,
enter,v.,进入,[ˈentə(r)],,,,,
enterprise,n.,企业,[ˈentəpraɪz],,,,,
entertain,v.,使娱乐，招待,[ˌentəˈteɪn],,,,,
entertainment,n.,娱乐🎢,[ˌentəˈteɪnmənt],,,,,
entire,adj.,全部的,[ɪnˈtaɪə(r)],,,,,
entrance,n.,人口,[(for,v.)ɪnˈtrɑ:ns;,(for,n.),ˈentrəns],
entry,n.,进入;条目,[ˈentri],,,,,
envelope,n.,信封✉️,[ˈenvələʊp;ˈɒnvələʊp],,,,,
environment,n.,环境,[ɪnˈvaɪrənmənt],,,,,
envy,n.,嫉妒,[ˈenvi],,,,,
equal,adj.,平等的,[ˈiːkwəl],,,,,
equality,n.,平等,[iˈkwɒləti],,,,,
equip,v.,给···装配,[ɪˈkwɪp],,,,,
equipment,n.,装备,[ɪˈkwɪpmənt],,,,,
era,n.,纪元，时代,[ˈɪərə],,,,,
error,n.,错误,[ˈerə(r)],,,,,
escape,v.,逃离,[ɪˈskeɪp],,,,,
especially,adv.,尤其地,[ɪˈspeʃəli],,,,,
essay,n.,文章,[ˈeseɪ],,,,,
essential,adj.,必不可少的,[ɪˈsenʃl],,,,,
establish,v.,建立,[ɪˈstæblɪʃ],,,,,
estimate,v.,估计,[ˈestɪmeɪt;ˈestɪmət],,,,,
eve,n.,前夕,[iːv],,,,,
even,adj.&adv.,平的，平滑的;甚至,[ˈiːvn],,,,,
evening,n.,晚上,[ˈiːvnɪŋ],,,,,
event,n.,事件,[ɪˈvent],,,,,
eventually,adv.,最后,[ɪˈventʃuəli],,,,,
ever,adv.,曾经,[ˈevə(r)],,,,,
every,adj.,每一个,[ˈevri],,,,,
everybody,pron.,每个人,[ˈevribɒdi],,,,,
everyday,adj.,每天的，日常的,[ˈevrideɪ],,,,,
everyone,pron.,每人,[ˈevriwʌn],,,,,
everything,pron.,每件事情,[ˈevriθɪŋ],,,,,
everywhere,pron.,每处,[ˈevriweə(r)],,,,,
evidence,n.,证据,[ˈevɪdəns],,,,,
evident,adj.,明显的,[ˈevɪdənt],,,,,
evil,adj.,邪恶的,[ˈiːvl;ˈiːvɪl],,,,,
evolution,n.,进化,[ˌiːvəˈluːʃn;ˌevəˈluːʃn],,,,,
evolve,v.,进化,[ɪˈvɒlv],,,,,
exact,adj.,确切的,[ɪɡˈzækt],,,,,
exaggerate,v.,夸张,[ɪɡˈzædʒəreɪt],,,,,
exam,n.,测试,[ɪɡˈzæm],,,,,
examination,n.,测试,[ɪɡˌzæmɪˈneɪʃn],,,,,
examine,v.,检测,[ɪɡˈzæmɪn],,,,,
example,n.,例子,[ɪɡˈzɑːmpl],,,,,
exceed,v.,超过,[ɪkˈsiːd],,,,,
excellent,adj.,优秀的,[ˈeksələnt],,,,,
except,prep.,除···之外,[ɪkˈsept],,,,,
exception,n.,例外,[ɪkˈsepʃn],,,,,
excess,n.,过度，过量，无节制，超过，超频,[ɪkˈses],,,,,
excessive,adj.,过量的,[ɪkˈsesɪv],,,,,
exchange,n.&v.,交换，交流,[ɪksˈtʃeɪndʒ],,,,,
excite,v.,使激动,[ɪkˈsaɪt],,,,,
excitement,n.,激动，兴奋🥰,[ɪkˈsaɪtmənt],,,,,
exciting,adj.,令人激动的,[ɪkˈsaɪtɪŋ],,,,,
excuse,n.,原谅，申辩;谅解，借口,[ɪkˈskjuːs],,,,,
execute,v.,执行;处死,[ˈeksɪkjuːt],,,,,
executive,n.&adj.,执行者;实行的，执行的,[ɪɡˈzekjətɪv],,,,,
exercise,n.&v.,习题，练习;训练，锻炼,[ˈeksəsaɪz],,,,,
exert,v.,努力💪，尽力;运用,[ɪɡˈzɜːt],,,,,
exhaust,v.,使筋疲力尽,[ɪɡˈzɔːst],,,,,
exhibition,n.,展览,[ˌeksɪˈbɪʃn],,,,,
exhibit,v.,展出,[ɪɡˈzɪbɪt],,,,,
exist,v.,存在,[ɪɡˈzɪst],,,,,
existence,n.,存在,[ɪɡˈzɪstəns],,,,,
exit,n.,出口,[ˈeksɪt;ˈeɡzɪt],,,,,
expand,v.,扩展,[ɪkˈspænd],,,,,
expect,v.,期望,[ɪkˈspekt],,,,,
expectation,n.,期望,[ˌekspekˈteɪʃn],,,,,
expense,n.,花费，费用,[ɪkˈspens],,,,,
expensive,adj.,昂贵的,[ɪkˈspensɪv],,,,,
experience,n.&v.,经验;体验,[ɪkˈspɪəriəns],,,,,
experiment,n.&v.,实验,[ɪkˈsperɪmənt],,,,,
expert,n.,专家,[ˈekspɜːt],,,,,
explain,v.,解释,[ɪkˈspleɪn],,,,,
explanation,n.,解释,[ˌekspləˈneɪʃn],,,,,
explode,v.,爆炸💥,[ɪkˈspləʊd],,,,,
explosion,n.,爆炸💥,[ɪkˈspləʊʒn],,,,,
explosive,adj.,爆炸的💥,[ɪkˈspləʊsɪv;ɪkˈspləʊzɪv],,,,,
export,n.&v.,出口,[ˈekspɔːt],,,,,
expose,v.,暴露,[ɪkˈspəʊz],,,,,
exposure,n.,暴露,[ɪkˈspəʊʒə(r)],,,,,
express,v.,表达,[ɪkˈspres],,,,,
expression,n.,表情😊,[ɪkˈspreʃn],,,,,
extend,v.,伸展，拉开,[ɪkˈstend],,,,,
extensive,adj.,广泛的,[ɪkˈstensɪv],,,,,
extent,n.,"范围,程度",[ɪkˈstent],,,,,
extra,adj.,额外的,[ˈekstrə],,,,,
extreme,n.&adj.,极端;极端的,[ɪkˈstriːm],,,,,
eye,n.,眼睛👀,[aɪ],,,,,
eyesight,n.,视力,[ˈaɪsaɪt],,,,,
fabric,n.,织品，织物，布,[ˈfæbrɪk],,,,,
face,n.,脸,[feɪs],,,,,
facility,n.,设施，器材,[fəˈsɪləti],,,,,
fact,n.,事实,[fækt],,,,,
factor,n.,因素,[ˈfæktə(r)],,,,,
factory,n.,工厂,[ˈfæktri;ˈfæktəri],,,,,
fade,v.,褪色，淡化,[feɪd],,,,,
fail,v.,失败,[feɪl],,,,,
failure,n.,失败,[ˈfeɪljə(r)],,,,,
faint,adj.,微弱的，头晕的,[feɪnt],,,,,
fair,n.&adj.,集市，展销会;公平的,[feə(r)],,,,,
fairly,adv.,公正地,[ˈfeəli],,,,,
fairy,n.,"仙女,精灵🧚‍♀️",[ˈfeəri],,,,,
faith,n.,信念,[feɪθ],,,,,
faithful,adj.,忠实的,[ˈfeɪθfl],,,,,
fall,v.,落下,[fɔːl],,,,,
FALSE,adj.,错误的;假的,[fɔːls],,,,,
fame,n.,名声,[feɪm],,,,,
familiar,adj.,熟悉的,[fəˈmɪliə(r)],,,,,
family,n.,家庭👪,[ˈfæməli],,,,,
famine,n.,饥荒,[ˈfæmɪn],,,,,
famous,adj.,著名的,[ˈfeɪməs],,,,,
fan,n.,"(球)迷,(歌)迷",[fæn],,,,,
fancy,adj.,昂贵的,[ˈfænsi],,,,,
far,adj.,远的,[fɑː(r)],,,,,
fare,n.,费，票价,[feə(r)],,,,,
farewell,n.,告别;辞行,[ˌfeəˈwel],,,,,
farm,n.,农场,[fɑːm],,,,,
farmer,n.,农夫👨‍🌾,[ˈfɑːmə(r)],,,,,
farther,adj.,更远的,[ˈfɑːðə(r)],,,,,
fashion,n.,时尚,[ˈfæʃn],,,,,
fashionable,adj.,流行的,[ˈfæʃnəbl],,,,,
fast,adj.,快的,[fɑːst],,,,,
fasten,v.,"捆绑,系紧",[ˈfɑːsn],,,,,
fat,n.&adj.,脂肪;肥胖的,[fæt],,,,,
fatal,adj.,致命的,[ˈfeɪtl],,,,,
fate,n.,命运,[feɪt],,,,,
father,n.,父亲👨,[ˈfɑːðə(r)],,,,,
fatigue,n.,疲劳🥱,[fəˈtiːɡ],,,,,
fault,n.,"缺点,瑕疵",[fɔːlt],,,,,
favor,n.&v.,"喜爱,支持;更喜欢,偏袒",[ˈfeɪvə],,,,,
favour,n.&v.,"喜爱,支持;更喜欢,偏袒",[ˈfeɪvə(r)],,,,,
favo(u)rable,adj.,赞同的,[ˈfeɪvərəbl],,,,,
favo(u)rite,adj.,最喜欢的,[ˈfeɪvərɪt],,,,,
fax,n.,传真📠,[fæks],,,,,
fear,n.&v.,害怕😱,[fɪə(r)],,,,,
fearful,adj.,吓人的😨,[ˈfɪəfl],,,,,
feasible,adj.,可实行的,[ˈfiːzəbl],,,,,
feather,n.,羽毛,[ˈfeðə(r)],,,,,
feature,n.,特色,[ˈfiːtʃə(r)],,,,,
February,n.,二月,[ˈfebruəri],,,,,
federal,adj.,联邦的,[ˈfedərəl],,,,,
feed,v.,喂养,[fiːd],,,,,
feedback,n.,反馈,[ˈfiːdbæk],,,,,
feel,v.,感觉,[fiːl],,,,,
feeling,n.,知觉;感情,[ˈfiːlɪŋ],,,,,
fee,n.,酬金，费用,[fiː],,,,,
fellow,n.,伙计，家伙,[ˈfeləʊ],,,,,
female,adj.,女性的,[ˈfiːmeɪl],,,,,
fence,n.,栅栏,[fens],,,,,
fertile,adj.,肥沃的,[ˈfɜːtaɪl],,,,,
fertilizer,n.,肥料,[ˈfɜːtəlaɪzə(r)],,,,,
festival,n.,节日,[ˈfestɪvl],,,,,
fetch,v.,"接来,取来",[fetʃ],,,,,
fever,n.,发烧🤒️,[ˈfiːvə(r)],,,,,
few,adj.&pron.,"不多的，很少的;少数,几个",[fjuː],,,,,
fiber,n.,纤维,[faɪbə],,,,,
fiction,n.,小说,[ˈfɪkʃn],,,,,
field,n.,田地,[fiːld],,,,,
fierce,adj.,凶猛的,[fɪəs],,,,,
fifteen,num.,十五,[ˌfɪfˈtiːn],,,,,
fifth,num.,第五,[fɪfθ],,,,,
fifty,num.,五十,[ˈfɪfti],,,,,
fight,n.&v.,战斗,[faɪt],,,,,
figure,n.&v.,人物;身材;数字🔢;图表📈;雕像🗿;设想;计算🧮，演算,[ˈfɪɡə(r)],,,,,
file,n.&v.,档案📃，文件夹📁;归档，排成纵队行进,[faɪl],,,,,
fill,v.,充满,[fɪl],,,,,
film,n.,"胶片🎞️,电影🎬",[fɪlm],,,,,
filter,n.&v.,过滤器;透过，过滤,[ˈfɪltə(r)],,,,,
final,adj.,最终的,[ˈfaɪnl],,,,,
finally,adv.,最后,[ˈfaɪnəli],,,,,
finance,n.&v.,"财政,金融;为···供给资金",[ˈfaɪnæns;faɪˈnæns;,fəˈnæns],,,,
financial,adj.,财政的，金融的,[faɪˈnænʃl;fəˈnænʃl],,,,,
find,v.,发现,[faɪnd],,,,,
finding,n.,发现物，[律]裁决,[ˈfaɪndɪŋ],,,,,
fine,adj.&n.&v.,好的;罚金;对···处罚金,[faɪn],,,,,
finger,n.,手指,[ˈfɪŋɡə(r)],,,,,
finish,v.,完成,[ˈfɪnɪʃ],,,,,
finite,adj.,有限的，有限度的,[ˈfaɪnaɪt],,,,,
fire,n.&v.,火;解雇,[ˈfaɪə(r)],,,,,
fireman,n.,消防员👨‍🚒,[ˈfaɪəmən],,,,,
firm,adj.&n.,牢固的;公司,[fɜːm],,,,,
first,n.&adj.&adv.,第一;第一的;最初的;第一流的;首先,[fɜːst],,,,,
fish,n.&v.,鱼，鱼肉;捕鱼，钓鱼,[fɪʃ],,,,,
fisherman,n.,渔夫,[ˈfɪʃəmən],,,,,
fist,n.,拳头👊,[fɪst],,,,,
fit,adj.,合适的，健康的,[fɪt],,,,,
five,num.,五5⃣️,[faɪv],,,,,
fix,v.,修理，安装,[fɪks],,,,,
flag,n.,旗帜🚩,[flæɡ],,,,,
flame,n.,火焰🔥,[fleɪm],,,,,
flash,n.&v.,"闪光,闪耀",[flæʃ],,,,,
flat,adj.&n.,平的;公寓,[flæt],,,,,
flavor,n.,味道,[ˈfleɪvə],,,,,
flavour,n.,味道,[ˈfleɪvə(r)],,,,,
flee,v.,逃离,[fliː],,,,,
fleet,n.,舰队,[fliːt],,,,,
flesh,n.,肉，肌肉💪,[fleʃ],,,,,
flexible,adj.,灵活的,[ˈfleksəbl],,,,,
flight,n.,"飞翔，飞行;航班,航机✈️",[flaɪt],,,,,
float,v.,漂流,[fləʊt],,,,,
flock,n.,鸟群🐦,[flɒk],,,,,
flood,n.&v.,洪水;(使)为水淹没,[flʌd],,,,,
floor,n.,地板,[flɔː(r)],,,,,
flour,n.,面粉,[ˈflaʊə(r)],,,,,
flourish,v.,繁荣，兴旺,[ˈflʌrɪʃ],,,,,
flow,v.,流动,[fləʊ],,,,,
flower,n.,花🌹,[ˈflaʊə(r)],,,,,
fluent,adj.,流利的,[ˈfluːənt],,,,,
fluid,n.,液体,[ˈfluːɪd],,,,,
fly,v.&n.,飞行;苍蝇,[flaɪ],,,,,
focus,n.&v.,焦点;集中在···上,[ˈfəʊkəs],,,,,
fog,n.,雾🌫️,[fɒɡ],,,,,
fold,v.,折叠,[fəʊld],,,,,
folk,n.,人们,[fəʊk],,,,,
follow,v.,跟随,[ˈfɒləʊ],,,,,
following,adj.&n.,其次的，接着的;下列，如下,[ˈfɒləʊɪŋ],,,,,
fond,adj.,喜欢的,[fɒnd],,,,,
food,n.,食物🍜,[fuːd],,,,,
fool,v.&n.,愚弄，傻子,[fuːl],,,,,
foolish,adj.,愚蠢的,[ˈfuːlɪʃ],,,,,
foot,n.,脚🦶,[fʊt],,,,,
football,n.,足球⚽️,[ˈfʊtbɔːl],,,,,
footstep,n.,足迹👣,[ˈfʊtstep],,,,,
for,prep.&conj.,"为了,给;因为，由于",[fə(r);fɔː(r)],,,,,
forbid,v.,禁止🈲️,[fəˈbɪd],,,,,
force,n.&v.,"力量,武力;强迫",[fɔːs],,,,,
forecast,n.&v.,预报,[ˈfɔːkɑːst],,,,,
forehead,n.,前额,[ˈfɔːhed;ˈfɒrɪd],,,,,
foreign,adj.,国外的,[ˈfɒrən],,,,,
foreigner,n.,外国人,[ˈfɒrənə(r)],,,,,
forest,n.,森林,[ˈfɒrɪst],,,,,
forever,adv.,永远,[fərˈevə(r)],,,,,
forge,v.,锻造,[fɔːdʒ],,,,,
forget,v.,忘记,[fəˈɡet],,,,,
forgive,v.,原谅,[fəˈɡɪv],,,,,
fork,n.,叉子,[fɔːk],,,,,
formal,adj.,正式的,[ˈfɔːml],,,,,
formation,n.,形成,[fɔːˈmeɪʃn],,,,,
former,adj.,先前的,[ˈfɔːmə(r)],,,,,
forth,adv.,向前,[fɔːθ],,,,,
fortunate,adj.,幸运的,[ˈfɔːtʃənət],,,,,
fortunately,adv.,幸运地,[ˈfɔːtʃənətli],,,,,
fortune,n.,运气,[ˈfɔːtʃuːn],,,,,
forty,num.,四十,[ˈfɔːti],,,,,
forward,adv.&n.,向前地;前锋,[ˈfɔːwəd],,,,,
found,v.,成立,[faʊnd],,,,,
foundation,n.,创建,[faʊnˈdeɪʃn],,,,,
fountain,n.,喷泉⛲️,[ˈfaʊntən],,,,,
four,num.,四4⃣️,[fɔː(r)],,,,,
fourteen,num.,十四,[ˌfɔːˈtiːn],,,,,
fox,n.,狐狸🦊,[fɒks],,,,,
frame,n.,构架,[freɪm],,,,,
frank,adj.,坦率的,[fræŋk],,,,,
free,adj.,自由的，免费的,[friː],,,,,
freedom,n.,自由🆓,[ˈfriːdəm],,,,,
freeze,v.,冷冻，结冰,[friːz],,,,,
frequent,adj.,频繁的;惯常的,['friːkw(ə)nt],,,,,
fresh,adj.,新鲜的,[freʃ],,,,,
Friday,n.,星期五,[ˈfraɪdeɪ;ˈfraɪdi],,,,,
friend,n.,朋友👬,[frend],,,,,
friendly,adj.,友好的,[ˈfrendli],,,,,
friendship,n.,友谊👬,[ˈfrendʃɪp],,,,,
frighten,v.,使恐惧，吓唬,[ˈfraɪtn],,,,,
frog,n.,青蛙🐸,[frɒɡ],,,,,
from,prep.,从···起,[frəm;frɒm],,,,,
front,n.&adj.,前面，正面;前部的,[frʌnt],,,,,
frontier,n.,前沿，边境,[ˈfrʌntɪə(r)],,,,,
frost,n.&v.,霜;结霜,[frɒst],,,,,
fruit,n.,水果🍉,[fruːt],,,,,
fry,v.,油炸,[fraɪ],,,,,
fuel,n.,燃料⛽️,[ˈfjuːəl],,,,,
fulfil(l),v.,履行,[fʊlˈfɪl],,,,,
full,adj.,满的,[fʊl],,,,,
fun,n.,乐趣,[fʌn],,,,,
function,n.&v.,作用，运转,[ˈfʌŋkʃn],,,,,
fund,n.,资金,[fʌnd],,,,,
fundamental,adj.,基本的,[ˌfʌndəˈmentl],,,,,
funeral,n.,葬礼,[ˈfjuːnərəl],,,,,
funny,adj.,有趣的,[ˈfʌni],,,,,
fur,n.,毛皮,[fɜː(r)],,,,,
furnace,n.,炉子,[ˈfɜːnɪs],,,,,
furniture,n.,家具🪑,[ˈfɜːnɪtʃə(r)],,,,,
further,adj.,更远的，较远的,[ˈfɜːðə(r)],,,,,
furthermore,adv.,此外,[ˌfɜːðəˈmɔː(r)],,,,,
fuss,n.&v.,大惊小怪,[fʌs],,,,,
future,n.,未来,[ˈfjuːtʃə(r)],,,,,
gain,v.,获得,[ɡeɪn],,,,,
gallery,n.,画廊，美术馆🎨,[ˈɡæləri],,,,,
game,n.,游戏🎮,[ɡeɪm],,,,,
gang,n.,一帮，一伙,[ɡæŋ],,,,,
gap,n.,沟壑，差距,[ɡæp],,,,,
garage,n.,车库,[ˈɡærɑːʒ;ˈɡærɑːdʒ;,ˈɡærɪdʒ],,,,
garbage,n.,垃圾,[ˈɡɑːbɪdʒ],,,,,
garden,n.,花园,[ˈɡɑːdn],,,,,
garlic,n.,大蒜🧄,[ˈɡɑːlɪk],,,,,
gas,n.,煤气，天然气,[ɡæs],,,,,
gasoline,n.,汽油,[ˈɡæsəliːn;ˌɡæsəˈliːn],,,,,
gate,n.,大门,[ɡeɪt],,,,,
gather,v.,聚集,[ˈɡæðə(r)],,,,,
gay,n.,同性恋者,[ɡeɪ],,,,,
gaze,v.,凝视,[ɡeɪz],,,,,
gene,n.,基因🧬,[dʒiːn],,,,,
general,adj.,通常的,[ˈdʒenrəl],,,,,
generally,adv.,通常地,[ˈdʒenrəli],,,,,
generate,v.,产生，生产,[ˈdʒenəreɪt],,,,,
generation,n.,一代人，产生,[ˌdʒenəˈreɪʃn],,,,,
generous,adj.,慷慨的,[ˈdʒenərəs],,,,,
genius,n.,天才,[ˈdʒiːniəs],,,,,
gentle,adj.,温和的，和蔼的,[ˈdʒentl],,,,,
gentleman,n.,绅士,[ˈdʒentlmən],,,,,
geography,n.,地理学,[dʒiˈɒɡrəfi],,,,,
germ,n.,微生物，细菌🦠,[dʒɜːm],,,,,
gesture,n.,手势👍,[ˈdʒestʃə(r)],,,,,
get,v.,获得,[ɡet],,,,,
ghost,n.,幽灵，鬼👻,[ɡəʊst],,,,,
giant,adj.&n.,巨大的，巨人,[ˈdʒaɪənt],,,,,
gift,n.,天赋;礼物🎁,[ɡɪft],,,,,
girl,n.,女孩👧,[ɡɜːl],,,,,
give,v.,给,[ɡɪv],,,,,
given,adj.,特定的;规定的,[ˈɡɪvn],,,,,
glad,adj.,高兴的😊,[ɡlæd],,,,,
glance,n.&v.,一瞥，扫视,[ɡlɑːns],,,,,
glass,n.,玻璃,[ɡlɑːs],,,,,
glimpse,n.&v.,一瞥,[ɡlɪmps],,,,,
global,adj.,全球的🌍,[ˈɡləʊbl],,,,,
globe,n.,球，地球🌍,[ɡləʊb],,,,,
glorious,adj.,光荣的,[ˈɡlɔːriəs],,,,,
glory,n.,荣耀,[ˈɡlɔːri],,,,,
glove,n.,手套🧤,[ɡlʌv],,,,,
glow,n.&v.,光亮;发光,[ɡləʊ],,,,,
glue,n.,胶水,[ɡluː],,,,,
go,v.,去,[ɡəʊ],,,,,
goal,n.,目标，球门🥅,[ɡəʊl],,,,,
goat,n.,山羊🐐,[ɡəʊt],,,,,
god,n.,神，上帝,[ɡɒd],,,,,
gold,n.,黄金,[ɡəʊld],,,,,
golden,adj.,金色的,[ˈɡəʊldən],,,,,
golf,n.,高尔夫⛳️,[ɡɒlf],,,,,
good,n.&adj.,好处;好的,[ɡʊd],,,,,
goodbye,n.,再见👋,[ˌɡʊdˈbaɪ],,,,,
goodness,n.,善良，善行,[ˈɡʊdnəs],,,,,
goods,n.,商品,[ɡʊdz],,,,,
goose,n.,鹅🦢,[ɡuːs],,,,,
govern,v.,统治,[ˈɡʌvn],,,,,
government,n.,政府,[ˈɡʌvənmənt],,,,,
grab,v.,抓取,[ɡræb],,,,,
grace,n.,优雅,[ɡreɪs],,,,,
graceful,adj.,优雅的,[ˈɡreɪsfl],,,,,
grade,n.,等级;年级;分数,[ɡreɪd],,,,,
gradual,adj.,逐渐的,[ˈɡrædʒuəl],,,,,
graduate,v.&n.,毕业;毕业生🎓,[ˈɡrædʒuət],,,,,
grain,n.,谷粒,[ɡreɪn],,,,,
gram(),n.,克,[ɡræm],,,,,
grammar,n.,语法,[ˈɡræmə(r)],,,,,
grand,adj.,宏大的,[ɡrænd],,,,,
grandfather,n.,祖父👴,[ˈɡrænfɑːðə(r)],,,,,
grandmother,n.,祖母👵,[ˈɡrænmʌðə(r)],,,,,
grant,v.&n.,给予;助学金,[ɡrɑːnt],,,,,
grape,n.,葡萄🍇,[ɡreɪp],,,,,
grasp,v.,抓住,[ɡrɑːsp],,,,,
grass,n.,草,[ɡrɑːs],,,,,
grateful,adj.,感激的,[ˈɡreɪtfl],,,,,
gratitude,n.,感激,[ˈɡrætɪtjuːd],,,,,
grave,adj.,严重的,[greɪv],,,,,
gravity,n.,重力,[ˈɡrævəti],,,,,
gray,adj.,灰色的,[ɡreɪ],,,,,
graze,v.,"放牧,喂草",[ɡreɪz],,,,,
great,adj.,伟大的,[ɡreɪt],,,,,
greedy,adj.,贪婪的,[ˈɡriːdi],,,,,
green,adj.&n.,绿色的;绿色,[ɡriːn],,,,,
greenhouse,n.,温室,[ˈɡriːnhaʊs],,,,,
greet,v.,"向···打招呼,问候",[ɡriːt],,,,,
greeting,n.,问候,[ˈɡriːtɪŋ],,,,,
grind,v.,磨碎,[ɡraɪnd],,,,,
grip,v.,抓紧,[ɡrɪp],,,,,
grocer,n.,杂货商,[ˈɡrəʊsə(r)],,,,,
gross,adj.,总重的,[ɡrəʊs],,,,,
ground,n.,地面,[ɡraʊnd],,,,,
group,n.,团体，一组,[ɡruːp],,,,,
grow,v.,成长,[ɡrəʊ],,,,,
growth,n.,成长,[ɡrəʊθ],,,,,
grue,v.,"发抖,战栗",[ɡru:],,,,,
guess,v.,猜想,[ɡes],,,,,
guest,n.,客人,[ɡest],,,,,
guidance,n.,导务,[ˈɡaɪdns],,,,,
guide,v.&n.,引导;导游,[ɡaɪd],,,,,
guilty,adj.,"内疚的,有罪的",[ˈɡɪlti],,,,,
guitar,n.,吉他🎸,[ɡɪˈtɑː(r)],,,,,
gulf,n.,海湾,[ɡʌlf],,,,,
gun,n.,枪,[ɡʌn],,,,,
guy,n.,家伙,[ɡaɪ],,,,,
gym,n.,健身房,[dʒɪm],,,,,
gymnasium,n.,健身房,[dʒɪmˈneɪziəm],,,,,
hair,n.,头发,[heə(r)],,,,,
half,n.&adj.,一半;一半的，半个的,[hɑːf],,,,,
hall,n.,大厅,[hɔːl],,,,,
halt,n.&v.,停住，停止;使停下来,[hɔːlt;hɒlt],,,,,
ham,n.,火腿,[hæm],,,,,
hammer,n.,锤子🔨,[ˈhæmə(r)],,,,,
hand,n.,手👋,[hænd],,,,,
handbag,n.,手提袋,[ˈhændbæɡ],,,,,
handful,n.&adj.,一把，少数,[ˈhændfʊl],,,,,
handkerchief,n.,手帕,[ˈhæŋkətʃɪf;ˈhæŋkətʃiːf],,,,,
handle,n.&v.,把手;处理,[ˈhændl],,,,,
handsome,adj.,英俊的,[ˈhænsəm],,,,,
handwriting,n.,"笔记,手写稿📒",[ˈhændraɪtɪŋ],,,,,
handy,adj.,方便的，手边的,[ˈhændi],,,,,
hang,v.,悬挂,[hæŋ],,,,,
happen,v.,发生,[ˈhæpən],,,,,
happy,adj.,快乐的,[ˈhæpi],,,,,
harbor,n.,港口⚓️,[ˈhɑːbə],,,,,
harbour,n.,港口⚓️,[ˈhɑːbə(r)],,,,,
hard,adj.,坚固的，硬的,[hɑːd],,,,,
harden,v.,使变硬,[ˈhɑːdn],,,,,
hardship,n.,艰难,[ˈhɑːdʃɪp],,,,,
hardware,n.,五金，硬件,[ˈhɑːdweə(r)],,,,,
harm,n.&v.,损害,[hɑːm],,,,,
harmony,n.,协调，致,[ˈhɑːməni],,,,,
harness,n.,铠甲,[ˈhɑːnɪs],,,,,
